Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
8	1	21	4	[12, 0, 13]	0.16362786293029785
8	5	21	4	[12, 0, 13]	0.16263866424560547
8	10	21	4	[12, 0, 13]	0.14931583404541016
8	15	21	4	[12, 0, 13]	0.1612098217010498
8	20	21	4	[12, 0, 13]	0.16629719734191895
8	25	21	4	[12, 0, 13]	0.139373779296875
8	1	19	4	[9, 2, 12]	0.11005115509033203
8	5	19	4	[9, 2, 12]	0.11687278747558594
8	10	19	4	[9, 2, 12]	0.10930705070495605
8	15	19	4	[9, 2, 12]	0.10548543930053711
8	20	19	4	[9, 2, 12]	0.10898232460021973
8	25	19	5	[9, 2, 12]	0.09189438819885254
8	1	24	7	[12, 2, 9, 5]	0.16568589210510254
8	5	24	7	[12, 2, 9, 5]	0.14622855186462402
8	10	36	12	[12, 2, 12, 2, 9, 5]	0.14961838722229004
8	15	24	7	[12, 2, 9, 5]	0.13192439079284668
8	20	24	7	[12, 2, 9, 5]	0.13372039794921875
8	25	24	7	[12, 2, 9, 5]	0.1478433609008789
8	1	55	10	[10, 6, 3, 2, 12, 11]	0.16518640518188477
8	5	70	14	[10, 4, 7, 4, 7, 9, 0, 11]	0.16317129135131836
8	10	55	10	[10, 6, 3, 2, 12, 11]	0.16435575485229492
8	15	55	10	[10, 6, 3, 2, 12, 11]	0.17259979248046875
8	20	79	14	[10, 4, 10, 6, 3, 2, 12, 11]	0.160569429397583
8	25	48	11	[10, 4, 7, 9, 0, 11]	0.16200470924377441
8	1	38	11	[1, 2, 1, 2, 3]	0.10357093811035156
8	5	18	6	[1, 2, 3]	0.09223175048828125
8	10	18	6	[1, 2, 3]	0.1050882339477539
8	15	18	6	[1, 2, 3]	0.09874820709228516
8	20	18	6	[1, 2, 3]	0.10459113121032715
