Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
6	15	6.0	8	[1, 2, 9, 7]	0.0017077922821044922
6	20	10004.0	10003	[1, 2, 9, 7]	0.0022504329681396484
6	25	10004.0	10003	[1, 2, 9, 7]	0.001470804214477539
6	1	15.0	10	[9, 7, 4, 10, 6, 3]	0.0018901824951171875
6	5	15.0	10	[9, 7, 4, 10, 6, 3]	0.003095865249633789
6	10	15.0	10	[9, 7, 4, 10, 6, 3]	0.0023279190063476562
6	15	15.0	10	[9, 7, 4, 10, 6, 3]	0.002374410629272461
6	20	15.0	10	[9, 7, 4, 10, 6, 3]	0.002389669418334961
6	25	15.0	10	[9, 7, 4, 10, 6, 3]	0.0034127235412597656
6	1	38.0	29	[3, 2, 1, 8, 5, 9, 7, 4, 10, 6, 10, 6, 10, 6, 3]	0.0051424503326416016
6	5	34.0	29	[3, 2, 1, 8, 5, 9, 7, 4, 10, 6, 10, 4, 7, 4, 10]	0.004431486129760742
6	10	35.0	31	[3, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3, 6, 3, 2, 12]	0.006015300750732422
6	15	31.0	29	[3, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3, 2, 12, 11]	0.007203817367553711
6	20	10029.0	10024	[3, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3, 2, 12, 11]	0.006749391555786133
6	25	20030.0	20023	[3, 2, 1, 8, 5, 9, 7, 4, 10, 6, 3, 6, 10, 6, 10]	0.0036461353302001953
7	1	7.0	7	[3, 2, 1, 8]	0.001935720443725586
7	5	27.0	27	[3, 2, 9, 7, 4, 10, 6, 10, 6, 3, 2, 1, 8]	0.0033550262451171875
7	10	5.0	7	[3, 2, 1, 8]	0.002135038375854492
7	15	5.0	7	[3, 2, 1, 8]	0.0024566650390625
7	20	5.0	7	[3, 2, 1, 8]	0.002077341079711914
7	25	5.0	7	[3, 2, 1, 8]	0.0017595291137695312
7	1	36.0	29	[7, 9, 2, 1, 8, 5, 8, 5, 8, 5, 9, 0, 12]	0.003835439682006836
7	5	26.0	19	[7, 9, 2, 1, 8, 5, 9, 0, 12]	0.003723621368408203
7	10	24.0	19	[7, 9, 2, 1, 8, 5, 9, 0, 12]	0.0028676986694335938
7	15	24.0	19	[7, 9, 2, 1, 8, 5, 9, 0, 12]	0.0028808116912841797
7	20	21.0	22	[7, 9, 2, 1, 8, 5, 8, 1, 2, 12]	0.002694845199584961
7	25	24.0	19	[7, 9, 2, 1, 8, 5, 9, 0, 12]	0.0025942325592041016
7	1	7.0	7	[8, 1, 2, 9]	0.0013425350189208984
7	5	17.0	13	[8, 1, 2, 12, 11, 0, 9]	0.002771615982055664
7	10	7.0	7	[8, 1, 2, 9]	0.0017151832580566406
7	15	7.0	7	[8, 1, 2, 9]	0.0016183853149414062
7	20	7.0	7	[8, 1, 2, 9]	0.0016162395477294922
7	25	7.0	7	[8, 1, 2, 9]	0.0016794204711914062
7	1	45.0	31	[7, 9, 2, 1, 8, 5, 9, 0, 12, 11, 13, 11, 0, 9, 0]	0.00421142578125
7	5	40.0	32	[7, 9, 2, 1, 8, 5, 8, 5, 9, 0, 12, 11, 13, 0, 12]	0.004466533660888672
7	10	39.0	32	[7, 9, 2, 1, 8, 5, 9, 0, 12, 11, 13, 0, 11, 0, 12]	0.005160331726074219
7	15	36.0	32	[7, 9, 2, 1, 8, 5, 9, 0, 12, 11, 13, 0, 11, 0, 13]	0.004171609878540039
7	20	36.0	31	[7, 9, 2, 1, 8, 5, 9, 0, 12, 11, 13, 0, 13, 11, 12]	0.004475116729736328
7	25	34.0	31	[7, 9, 2, 1, 8, 5, 9, 0, 12, 11, 13, 11, 13, 11, 13]	0.005021810531616211
7	1	10.0	9	[3, 2, 1, 8, 5]	0.0013644695281982422
7	5	32.0	30	[3, 2, 9, 7, 4, 10, 6, 3, 6, 3, 6, 10, 6, 10, 6]	0.0024073123931884766
7	10	8.0	9	[3, 2, 1, 8, 5]	0.003053426742553711
7	15	8.0	9	[3, 2, 1, 8, 5]	0.003220796585083008
7	20	8.0	9	[3, 2, 1, 8, 5]	0.0017459392547607422
7	25	8.0	9	[3, 2, 1, 8, 5]	0.0021927356719970703
7	1	11.0	7	[7, 9, 2, 1]	0.0013608932495117188
7	5	11.0	7	[7, 9, 2, 1]	0.0012969970703125
7	10	12.0	14	[7, 4, 10, 6, 3, 2, 1]	0.002078533172607422
7	15	9.0	7	[7, 9, 2, 1]	0.001615762710571289
7	20	9.0	7	[7, 9, 2, 1]	0.0016450881958007812
7	25	9.0	7	[7, 9, 2, 1]	0.001676797866821289
7	1	16.0	15	[12, 2, 1, 8, 5, 9, 7]	0.0024268627166748047
7	5	16.0	15	[12, 2, 1, 8, 5, 9, 7]	0.002786397933959961
7	10	14.0	15	[12, 2, 1, 8, 5, 9, 7]	0.003299236297607422
7	15	14.0	15	[12, 2, 1, 8, 5, 9, 7]	0.0027608871459960938
7	20	14.0	15	[12, 2, 1, 8, 5, 9, 7]	0.0023071765899658203
7	25	12.0	16	[12, 2, 1, 8, 5, 9, 7]	0.0029420852661132812
7	1	20.0	18	[0, 9, 7, 4, 10, 6, 3, 2, 1]	0.004157066345214844
7	5	20.0	18	[0, 9, 7, 4, 10, 6, 3, 2, 1]	0.004281282424926758
7	10	18.0	18	[0, 9, 7, 4, 10, 6, 3, 2, 1]	0.004130125045776367
7	15	18.0	18	[0, 9, 7, 4, 10, 6, 3, 2, 1]	0.003594636917114258
7	20	18.0	18	[0, 9, 7, 4, 10, 6, 3, 2, 1]	0.003989696502685547
7	25	18.0	18	[0, 9, 7, 4, 10, 6, 3, 2, 1]	0.0031151771545410156
7	1	25.0	25	[11, 12, 2, 1, 8, 5, 9, 7, 4, 10, 6]	0.005452871322631836
